Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
85.0,2,True,True,True,Northern Janatabad,3200000000.0,106666.67
85.0,2,True,True,True,Islamshahr,565000000.0,18833.33
78.0,2,True,False,False,Islamshahr,550000000.0,18333.33
92.0,2,True,False,True,Pirouzi,2760000000.0,92000.0
95.0,2,True,True,True,Shahran,4650000000.0,155000.0
92.0,2,False,False,True,Pardis,550000000.0,18333.33
76.0,2,True,True,False,West Ferdows Boulevard,2400000000.0,80000.0
85.0,2,True,True,True,Yaftabad,1250000000.0,41666.67
85.0,2,True,True,True,Yaftabad,1250000000.0,41666.67
78.0,2,True,True,True,West Ferdows Boulevard,2650000000.0,88333.33
100.0,2,True,True,True,Shahr-e-Ziba,3800000000.0,126666.67
100.0,2,True,True,True,East Ferdows Boulevard,3500000000.0,116666.67
63.0,2,True,True,False,Andisheh,870000000.0,29000.0
100.0,2,True,True,True,Ostad Moein,3600000000.0,120000.0
115.0,2,True,True,True,East Ferdows Boulevard,4200000000.0,140000.0
75.0,2,True,True,True,East Ferdows Boulevard,2350000000.0,78333.33
75.0,2,True,True,False,West Ferdows Boulevard,2450000000.0,81666.67
115.0,2,True,True,True,Shahran,5000000000.0,166666.67
106.0,2,True,True,True,East Ferdows Boulevard,3500000000.0,116666.67
95.0,2,True,True,True,Central Janatabad,3700000000.0,123333.33
60.0,2,True,True,False,Central Janatabad,2100000000.0,70000.0
92.0,2,True,True,False,Mehran,2500000000.0,83333.33
72.0,2,True,True,False,West Ferdows Boulevard,2300000000.0,76666.67
71.0,2,True,True,False,East Ferdows Boulevard,2280000000.0,76000.0
123.0,2,True,True,True,Northren Jamalzadeh,3600000000.0,120000.0
85.0,2,True,True,True,Shahr-e-Ziba,2350000000.0,78333.33
85.0,2,True,True,True,West Ferdows Boulevard,3450000000.0,115000.0
72.0,2,True,True,True,West Ferdows Boulevard,2500000000.0,83333.33
115.0,2,True,True,True,East Ferdows Boulevard,5200000000.0,173333.33
100.0,2,True,True,True,West Ferdows Boulevard,3450000000.0,115000.0
116.0,2,True,True,True,Persian Gulf Martyrs Lake,4170000000.0,139000.0
105.0,2,True,True,True,Persian Gulf Martyrs Lake,3250000000.0,108333.33
76.0,2,True,True,True,East Ferdows Boulevard,2250000000.0,75000.0
77.0,2,True,True,True,Golestan,2150000000.0,71666.67
94.0,2,True,True,False,Southern Program Organization,3200000000.0,106666.67
108.0,2,True,True,True,Golestan,3300000000.0,110000.0
84.0,2,True,True,True,North Program Organization,3250000000.0,108333.33
60.0,2,True,True,True,Azarbaijan,1950000000.0,65000.0
73.0,2,True,True,True,Pirouzi,2555000000.0,85166.67
73.0,2,False,False,True,Pirouzi,1970000000.0,65666.67
114.0,2,True,True,True,Pirouzi,3762000000.0,125400.0
66.0,2,True,True,True,Ostad Moein,1585000000.0,52833.33
105.0,2,True,True,True,Koohsar,4000000000.0,133333.33
90.0,2,True,True,False,Central Janatabad,3200000000.0,106666.67
125.0,2,True,True,True,Southern Janatabad,6625000000.0,220833.33
112.0,2,True,False,True,Persian Gulf Martyrs Lake,3300000000.0,110000.0
65.0,2,True,True,True,Shahran,2150000000.0,71666.67
105.0,2,True,True,True,Persian Gulf Martyrs Lake,2800000000.0,93333.33
108.0,2,True,True,True,Golestan,1900000000.0,63333.33
78.0,2,True,True,True,Southern Janatabad,2920000000.0,97333.33
85.0,2,True,True,True,Parand,520000000.0,17333.33
105.0,2,True,True,True,Pardis,535000000.0,17833.33
66.0,2,True,True,True,Ostad Moein,1580000000.0,52666.67
105.0,2,True,True,True,Persian Gulf Martyrs Lake,3250000000.0,108333.33
150.0,2,False,True,True,Chardangeh,1200000000.0,40000.0
98.0,2,True,True,True,Central Janatabad,4480000000.0,149333.33
108.0,2,True,True,True,Persian Gulf Martyrs Lake,3350000000.0,111666.67
95.0,2,True,True,True,Ostad Moein,2600000000.0,86666.67
90.0,2,True,True,True,Persian Gulf Martyrs Lake,2500000000.0,83333.33
93.0,2,True,True,True,Fallah,1510000000.0,50333.33
114.0,2,True,True,True,Persian Gulf Martyrs Lake,3600000000.0,120000.0
107.0,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67
113.0,2,True,True,True,Persian Gulf Martyrs Lake,3270000000.0,109000.0
115.0,2,True,True,True,Gheitarieh,7400000000.0,246666.67
115.0,2,True,True,True,Persian Gulf Martyrs Lake,3600000000.0,120000.0
76.0,2,True,True,True,Central Janatabad,2700000000.0,90000.0
106.0,2,True,True,True,North Program Organization,4520000000.0,150666.67
105.0,2,True,True,True,Gheitarieh,6900000000.0,230000.0
87.0,2,False,False,True,Ray,1570000000.0,52333.33
68.0,2,True,True,True,Ostad Moein,1970000000.0,65666.67
70.0,2,True,True,True,Punak,2580000000.0,86000.0
70.0,2,True,True,True,Saadat Abad,4800000000.0,160000.0
115.0,2,True,True,True,Central Janatabad,5080000000.0,169333.33
93.0,2,True,False,True,Shahr-e-Ziba,2900000000.0,96666.67
110.0,2,True,True,True,Pardis,535000000.0,17833.33
108.0,2,True,True,True,Mahallati,7000000000.0,233333.33
90.0,2,True,True,True,Shahrakeh Naft,5500000000.0,183333.33
85.0,2,True,True,True,Shahran,3300000000.0,110000.0
100.0,2,True,True,True,Ajudaniye,6500000000.0,216666.67
83.0,2,True,True,True,Qazvin Imamzadeh Hassan,1450000000.0,48333.33
95.0,2,True,True,True,Abazar,6700000000.0,223333.33
82.0,2,True,True,True,Persian Gulf Martyrs Lake,2350000000.0,78333.33
96.0,2,True,True,True,Northern Janatabad,3900000000.0,130000.0
105.0,2,True,True,True,Pardis,940000000.0,31333.33
115.0,2,True,True,True,Ostad Moein,3280000000.0,109333.33
87.0,2,True,True,True,Shahr-e-Ziba,3000000000.0,100000.0
110.0,2,True,True,True,Feiz Garden,3670000000.0,122333.33
80.0,2,True,True,True,Southern Janatabad,3500000000.0,116666.67
66.0,2,True,True,True,Southern Janatabad,1800000000.0,60000.0
88.0,2,True,True,True,Qazvin Imamzadeh Hassan,1550000000.0,51666.67
87.0,2,True,True,True,North Program Organization,3000000000.0,100000.0
86.0,2,True,True,True,Southern Janatabad,4500000000.0,150000.0
87.0,2,True,True,True,Pardis,725000000.0,24166.67
70.0,2,True,True,True,Southern Janatabad,2000000000.0,66666.67
65.0,2,True,True,True,Southern Janatabad,2700000000.0,90000.0
64.0,2,True,True,True,Southern Janatabad,2100000000.0,70000.0
62.0,2,True,True,True,Southern Janatabad,2200000000.0,73333.33
70.0,2,True,True,True,Southern Janatabad,2500000000.0,83333.33
68.0,2,True,True,True,Southern Janatabad,2100000000.0,70000.0
67.0,2,True,False,False,West Ferdows Boulevard,2200000000.0,73333.33
64.0,2,True,True,True,Southern Janatabad,2050000000.0,68333.33
64.0,2,True,True,False,Jeyhoon,1500000000.0,50000.0
95.0,2,True,True,False,Northern Janatabad,3900000000.0,130000.0
97.0,2,True,True,True,Pardis,770000000.0,25666.67
85.0,2,True,True,True,Qazvin Imamzadeh Hassan,1507000000.0,50233.33
105.0,2,True,True,True,Pardis,950000000.0,31666.67
95.0,2,True,True,True,West Ferdows Boulevard,3300000000.0,110000.0
65.0,2,True,True,True,West Ferdows Boulevard,2380000000.0,79333.33
100.0,2,False,True,False,Tehransar,2000000000.0,66666.67
93.0,2,True,True,True,Gheitarieh,6000000000.0,200000.0
75.0,2,True,True,True,Qazvin Imamzadeh Hassan,1275000000.0,42500.0
100.0,2,True,True,True,Northern Janatabad,4450000000.0,148333.33
92.0,2,True,True,True,Central Janatabad,3570000000.0,119000.0
120.0,2,True,True,False,Amirabad,4500000000.0,150000.0
130.0,2,True,True,False,Gheitarieh,6890000000.0,229666.67
95.0,2,False,True,True,Nawab,2185000000.0,72833.33
72.0,2,True,True,True,Qazvin Imamzadeh Hassan,1206000000.0,40200.0
90.0,2,True,True,True,North Program Organization,3420000000.0,114000.0
105.0,2,True,True,True,Shahr-e-Ziba,4100000000.0,136666.67
90.0,2,True,True,True,Shahran,2850000000.0,95000.0
102.0,2,True,True,True,Southern Janatabad,5600000000.0,186666.67
66.0,2,True,True,False,Punak,2250000000.0,75000.0
103.0,2,True,True,True,Central Janatabad,4300000000.0,143333.33
130.0,2,True,True,True,Shahran,4180000000.0,139333.33
110.0,2,True,True,True,Shahran,3410000000.0,113666.67
75.0,2,True,True,True,Shahran,1980000000.0,66000.0
75.0,2,True,True,True,Shahran,2400000000.0,80000.0
85.0,2,True,True,True,Northern Suhrawardi,4500000000.0,150000.0
73.0,2,True,True,True,Qazvin Imamzadeh Hassan,1679000000.0,55966.67
95.0,2,True,True,True,Saadat Abad,5500000000.0,183333.33
65.0,2,True,True,True,Salsabil,1750000000.0,58333.33
64.0,2,True,True,True,Azarbaijan,2090000000.0,69666.67
94.0,2,True,True,True,Villa,4130000000.0,137666.67
110.0,2,True,True,True,Pardis,375000000.0,12500.0
105.0,2,True,True,True,Pardis,550000000.0,18333.33
105.0,2,True,True,True,Pardis,875000000.0,29166.67
100.0,2,True,True,True,Hakimiyeh,3100000000.0,103333.33
115.0,2,True,True,True,Water Organization,3800000000.0,126666.67
100.0,2,False,True,True,Shahr-e-Ziba,3300000000.0,110000.0
81.0,2,True,True,True,Qazvin Imamzadeh Hassan,1420000000.0,47333.33
82.0,2,True,True,True,West Ferdows Boulevard,3500000000.0,116666.67
120.0,2,True,True,True,Southern Program Organization,4250000000.0,141666.67
80.0,2,True,True,True,Shahran,3550000000.0,118333.33
100.0,2,True,True,True,Pardis,1100000000.0,36666.67
85.0,2,True,True,True,Shahran,2380000000.0,79333.33
75.0,2,True,True,True,North Program Organization,2930000000.0,97666.67
86.0,2,True,True,True,Central Janatabad,3480000000.0,116000.0
106.0,2,True,True,True,Yousef Abad,5700000000.0,190000.0
92.0,2,True,True,True,Shahr-e-Ziba,2700000000.0,90000.0
92.0,2,True,True,True,Pasdaran,6700000000.0,223333.33
85.0,2,True,True,True,Central Janatabad,3150000000.0,105000.0
100.0,2,True,True,True,East Ferdows Boulevard,3400000000.0,113333.33
100.0,2,True,True,True,Northern Janatabad,5100000000.0,170000.0
121.0,2,True,True,True,Garden of Saba,7500000000.0,250000.0
98.0,2,True,True,True,West Ferdows Boulevard,4400000000.0,146666.67
67.0,2,True,True,True,Pasdaran,3500000000.0,116666.67
87.0,2,True,True,True,West Ferdows Boulevard,2830000000.0,94333.33
66.0,2,True,True,True,Ostad Moein,1585000000.0,52833.33
88.0,2,True,True,True,Central Janatabad,3400000000.0,113333.33
105.0,2,True,True,True,Southern Janatabad,3900000000.0,130000.0
90.0,2,True,True,True,Qalandari,6560000000.0,218666.67
75.0,2,True,True,True,Tarasht,2150000000.0,71666.67
95.0,2,True,True,True,Feiz Garden,3600000000.0,120000.0
98.0,2,True,True,True,Shahr-e-Ziba,3220000000.0,107333.33
90.0,2,True,True,True,Feiz Garden,3600000000.0,120000.0
97.0,2,True,True,True,Feiz Garden,3800000000.0,126666.67
71.0,2,True,True,True,East Ferdows Boulevard,2530000000.0,84333.33
79.0,2,True,True,True,West Ferdows Boulevard,2400000000.0,80000.0
79.0,2,True,True,True,West Ferdows Boulevard,3100000000.0,103333.33
110.0,2,True,True,True,West Ferdows Boulevard,3950000000.0,131666.67
75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
87.0,2,True,True,True,West Ferdows Boulevard,3800000000.0,126666.67
75.0,2,True,True,True,Punak,3750000000.0,125000.0
108.0,2,True,True,True,West Ferdows Boulevard,3950000000.0,131666.67
110.0,2,True,True,True,Central Janatabad,5700000000.0,190000.0
100.0,2,True,True,True,Shahr-e-Ziba,5100000000.0,170000.0
72.0,2,True,True,False,Southern Janatabad,2113000000.0,70433.33
73.0,2,True,True,False,Southern Janatabad,2108000000.0,70266.67
75.0,2,True,True,False,Northern Janatabad,2385000000.0,79500.0
92.0,2,True,True,True,Yousef Abad,6300000000.0,210000.0
80.0,2,True,True,True,Si Metri Ji,2220000000.0,74000.0
66.0,2,True,True,True,Ostad Moein,1585000000.0,52833.33
74.0,2,True,True,True,Yousef Abad,3920000000.0,130666.67
120.0,2,True,True,True,Shahrake Gharb,7500000000.0,250000.0
105.0,2,True,True,True,Feiz Garden,4350000000.0,145000.0
97.0,2,True,True,True,Yousef Abad,5000000000.0,166666.67
60.0,2,True,True,False,Central Janatabad,1650000000.0,55000.0
100.0,2,True,True,True,Pardis,500000000.0,16666.67
90.0,2,True,True,True,Ekhtiarieh,6000000000.0,200000.0
92.0,2,True,True,True,Feiz Garden,3950000000.0,131666.67
65.0,2,False,True,False,Feiz Garden,1900000000.0,63333.33
76.0,2,True,True,True,Andisheh,896000000.0,29866.67
72.0,2,True,True,True,Southern Janatabad,2600000000.0,86666.67
87.0,2,True,True,True,Pardis,500000000.0,16666.67
100.0,2,True,True,False,Yousef Abad,4300000000.0,143333.33
98.0,2,True,True,True,Gheitarieh,6958000000.0,231933.33
108.0,2,True,True,True,West Ferdows Boulevard,5616000000.0,187200.0
76.0,2,True,True,True,Shahr-e-Ziba,2800000000.0,93333.33
73.0,2,True,True,True,Razi,1230000000.0,41000.0
76.0,2,True,True,True,Southern Program Organization,3150000000.0,105000.0
80.0,2,True,True,True,Southern Program Organization,3680000000.0,122666.67
92.0,2,True,True,True,Gheitarieh,6600000000.0,220000.0
71.0,2,True,True,True,Azari,1640000000.0,54666.67
105.0,2,True,True,True,Pardis,890000000.0,29666.67
110.0,2,True,True,True,West Ferdows Boulevard,3750000000.0,125000.0
93.0,2,True,True,True,Central Janatabad,4370000000.0,145666.67
100.0,2,True,True,True,Gholhak,6200000000.0,206666.67
98.0,2,True,True,True,Northern Janatabad,4850000000.0,161666.67
101.0,2,True,True,True,Saadat Abad,5550000000.0,185000.0
105.0,2,True,True,True,Pardis,800000000.0,26666.67
90.0,2,True,True,True,Qazvin Imamzadeh Hassan,1620000000.0,54000.0
97.0,2,True,True,True,Pardis,760000000.0,25333.33
100.0,2,True,True,True,Pardis,790000000.0,26333.33
62.0,2,True,True,True,Central Janatabad,3500000000.0,116666.67
79.0,2,True,True,True,Central Janatabad,2999000000.0,99966.67
105.0,2,True,True,True,Pardis,860000000.0,28666.67
77.0,2,True,True,False,Central Janatabad,2400000000.0,80000.0
97.0,2,True,True,True,Punak,4700000000.0,156666.67
76.0,2,True,True,True,Central Janatabad,4150000000.0,138333.33
97.0,2,True,True,True,Pardis,760000000.0,25333.33
96.0,2,True,True,True,Ekbatan,4200000000.0,140000.0
85.0,2,True,True,True,East Ferdows Boulevard,2800000000.0,93333.33
76.0,2,True,True,True,Ekbatan,3600000000.0,120000.0
103.0,2,True,True,True,Niavaran,7000000000.0,233333.33
95.0,2,True,True,True,Saadat Abad,6200000000.0,206666.67
79.0,2,False,True,False,Northern Janatabad,3200000000.0,106666.67
83.0,2,True,True,True,Parand,705500000.0,23516.67
70.0,2,True,True,True,Southern Program Organization,2500000000.0,83333.33
87.0,2,True,True,True,Niavaran,4600000000.0,153333.33
87.0,2,False,True,True,Pardis,500000000.0,16666.67
91.0,2,True,True,True,Tarasht,3100000000.0,103333.33
68.0,2,True,True,True,North Program Organization,2450000000.0,81666.67
105.0,2,True,True,True,Pardis,539000000.0,17966.67
89.0,2,True,True,True,Shahran,3190000000.0,106333.33
82.0,2,True,True,True,Ostad Moein,2600000000.0,86666.67
80.0,2,True,True,True,Gholhak,4900000000.0,163333.33
106.0,2,True,True,True,Pardis,800000000.0,26666.67
75.0,2,False,True,True,Shahrake Qods,620000000.0,20666.67
100.0,2,True,True,True,Shahrake Qods,800000000.0,26666.67
97.0,2,True,True,True,Pardis,770000000.0,25666.67
87.0,2,True,True,True,Amirabad,550000000.0,18333.33
103.0,2,True,True,True,Saadat Abad,5700000000.0,190000.0
78.0,2,False,False,False,Parand,455000000.0,15166.67
85.0,2,True,True,True,Gheitarieh,7200000000.0,240000.0
90.0,2,True,True,True,Persian Gulf Martyrs Lake,1315000000.0,43833.33
85.0,2,True,True,True,Gheitarieh,7300000000.0,243333.33
87.0,2,True,True,True,Pardis,890000000.0,29666.67
85.0,2,True,True,True,Southern Janatabad,4400000000.0,146666.67
92.0,2,True,True,True,Southern Janatabad,3990000000.0,133000.0
90.0,2,True,True,True,Shahr-e-Ziba,4150000000.0,138333.33
87.0,2,True,True,True,Shahr-e-Ziba,3050000000.0,101666.67
108.0,2,True,True,True,West Ferdows Boulevard,3450000000.0,115000.0
85.0,2,True,True,False,Southern Janatabad,3400000000.0,113333.33
68.0,2,True,True,True,Southern Janatabad,2200000000.0,73333.33
78.0,2,True,True,True,Parand,210000000.0,7000.0
94.0,2,True,True,True,Qazvin Imamzadeh Hassan,1712000000.0,57066.67
100.0,2,True,True,True,Niavaran,6200000000.0,206666.67
100.0,2,True,True,True,Ajudaniye,6300000000.0,210000.0
65.0,2,True,True,True,West Ferdows Boulevard,2760000000.0,92000.0
176.0,2,True,True,False,Islamshahr,2800000000.0,93333.33
83.0,2,True,True,True,Central Janatabad,3859000000.0,128633.33
68.0,2,False,True,False,Pirouzi,1380000000.0,46000.0
75.0,2,False,True,True,Kahrizak,862500000.0,28750.0
87.0,2,True,True,True,Abazar,5655000000.0,188500.0
60.0,2,False,True,True,Pirouzi,1500000000.0,50000.0
110.0,2,True,True,True,Pardis,535000000.0,17833.33
90.0,2,True,True,True,Punak,3500000000.0,116666.67
100.0,2,True,True,True,Qazvin Imamzadeh Hassan,1850000000.0,61666.67
94.0,2,True,True,True,Central Janatabad,4512000000.0,150400.0
80.0,2,True,True,True,Parastar,3360000000.0,112000.0
55.0,2,False,False,False,Parastar,1280000000.0,42666.67
75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
70.0,2,True,True,False,Punak,2280000000.0,76000.0
86.0,2,True,True,True,Amirabad,4730000000.0,157666.67
101.0,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67
97.0,2,True,True,True,Hashemi,2300000000.0,76666.67
105.0,2,True,True,True,Hakimiyeh,3570000000.0,119000.0
75.0,2,True,True,True,Punak,2700000000.0,90000.0
110.0,2,True,True,True,Punak,6490000000.0,216333.33
105.0,2,True,True,True,Railway,5000000000.0,166666.67
110.0,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67
69.0,2,True,True,True,Pirouzi,1800000000.0,60000.0
67.0,2,False,True,True,Pirouzi,2000000000.0,66666.67
121.0,2,True,True,True,Narmak,5500000000.0,183333.33
105.0,2,True,True,True,Gisha,7350000000.0,245000.0
83.0,2,True,True,False,West Ferdows Boulevard,2400000000.0,80000.0
88.0,2,True,True,True,Pirouzi,2450000000.0,81666.67
86.0,2,True,False,True,Air force,3000000000.0,100000.0
70.0,2,True,True,True,Tenant,2030000000.0,67666.67
120.0,2,True,True,True,Saadat Abad,7300000000.0,243333.33
97.0,2,True,False,True,Tenant,2330000000.0,77666.67
85.0,2,True,True,True,Punak,3300000000.0,110000.0
100.0,2,True,True,True,Shahr-e-Ziba,4700000000.0,156666.67
75.0,2,True,True,True,Punak,2980000000.0,99333.33
89.0,2,True,True,True,Shahr-e-Ziba,4100000000.0,136666.67
100.0,2,True,True,True,Punak,5650000000.0,188333.33
465.0,2,True,False,False,Damavand,3300000000.0,110000.0
165.0,2,True,True,True,Pakdasht,1200000000.0,40000.0
87.0,2,True,True,True,Pardis,550000000.0,18333.33
88.0,2,True,True,True,West Ferdows Boulevard,3100000000.0,103333.33
86.0,2,True,True,True,Air force,2924000000.0,97466.67
90.0,2,True,True,True,Gheitarieh,7000000000.0,233333.33
84.0,2,True,True,True,Pirouzi,2688000000.0,89600.0
112.0,2,True,True,True,Pardis,480000000.0,16000.0
114.0,2,True,True,True,Persian Gulf Martyrs Lake,3690000000.0,123000.0
113.0,2,True,True,True,Persian Gulf Martyrs Lake,3800000000.0,126666.67
84.0,2,True,True,True,West Pars,3100000000.0,103333.33
155.0,2,True,True,True,Pardis,1900000000.0,63333.33
67.0,2,True,True,True,East Ferdows Boulevard,2380000000.0,79333.33
79.0,2,True,True,True,East Ferdows Boulevard,2600000000.0,86666.67
113.0,2,True,True,True,Rudhen,1550000000.0,51666.67
75.0,2,True,True,True,Rudhen,1000000000.0,33333.33
80.0,2,True,True,False,Rudhen,750000000.0,25000.0
117.0,2,False,True,True,Rudhen,1580000000.0,52666.67
88.0,2,True,True,True,Abazar,5600000000.0,186666.67
114.0,2,True,True,True,Abazar,6700000000.0,223333.33
75.0,2,True,True,True,Shahrake Qods,735000000.0,24500.0
87.0,2,True,True,True,Abazar,5600000000.0,186666.67
104.0,2,True,True,True,Abazar,3400000000.0,113333.33
90.0,2,False,True,False,Shahrake Qods,665000000.0,22166.67
120.0,2,True,True,False,Andisheh,1800000000.0,60000.0
88.0,2,False,True,True,Shahrake Qods,760000000.0,25333.33
76.0,2,True,True,True,Abazar,3000000000.0,100000.0
85.0,2,True,True,True,Southern Janatabad,3600000000.0,120000.0
71.0,2,False,True,False,Northern Janatabad,2600000000.0,86666.67
104.0,2,True,False,True,Air force,4200000000.0,140000.0
82.0,2,True,True,True,Abazar,3800000000.0,126666.67
106.0,2,True,True,True,Abazar,4500000000.0,150000.0
121.0,2,True,True,True,Dehkade Olampic,4840000000.0,161333.33
80.0,2,True,True,True,Jeyhoon,1500000000.0,50000.0
68.0,2,True,True,True,West Ferdows Boulevard,2300000000.0,76666.67
89.0,2,True,False,True,Andisheh,1100000000.0,36666.67
70.0,2,True,True,True,Jeyhoon,1600000000.0,53333.33
113.0,2,True,True,True,Amirabad,5080000000.0,169333.33
85.0,2,True,True,True,Dorous,4200000000.0,140000.0
108.0,2,True,True,True,Shahran,4300000000.0,143333.33
82.0,2,True,True,True,Punak,2900000000.0,96666.67
76.0,2,True,False,True,Punak,4250000000.0,141666.67
68.0,2,True,True,True,West Ferdows Boulevard,2200000000.0,73333.33
79.0,2,True,True,True,Punak,3250000000.0,108333.33
71.0,2,True,True,True,Punak,2700000000.0,90000.0
73.0,2,True,True,True,Punak,3550000000.0,118333.33
89.0,2,True,True,True,Shahrake Qods,1610000000.0,53666.67
85.0,2,True,True,True,Shahr-e-Ziba,2750000000.0,91666.67
96.0,2,True,True,True,East Ferdows Boulevard,3950000000.0,131666.67
95.0,2,True,True,True,Andisheh,1200000000.0,40000.0
60.0,2,True,True,True,Punak,2050000000.0,68333.33
88.0,2,False,False,True,Parand,485000000.0,16166.67
75.0,2,False,True,False,Malard,250000000.0,8333.33
100.0,2,False,True,False,Tehransar,2000000000.0,66666.67
67.0,2,True,True,True,Feiz Garden,2120000000.0,70666.67
78.0,2,True,False,True,Jeyhoon,2250000000.0,75000.0
91.0,2,True,True,True,Shahran,3350000000.0,111666.67
87.0,2,False,False,True,Pardis,585000000.0,19500.0
99.0,2,True,True,True,Punak,4200000000.0,140000.0
113.0,2,True,True,True,Punak,5100000000.0,170000.0
100.0,2,True,True,True,Punak,4300000000.0,143333.33
106.0,2,True,True,True,Pardis,560000000.0,18666.67
105.0,2,True,True,True,Shahran,3750000000.0,125000.0
75.0,2,True,True,True,Shahran,3650000000.0,121666.67
90.0,2,True,True,True,Shahr-e-Ziba,3150000000.0,105000.0
66.0,2,True,False,True,Ostad Moein,1580000000.0,52666.67
101.0,2,True,True,True,Central Janatabad,4700000000.0,156666.67
103.0,2,False,True,False,Shahran,3220000000.0,107333.33
60.0,2,True,True,False,Pirouzi,1450000000.0,48333.33
123.0,2,True,True,True,Persian Gulf Martyrs Lake,360000000.0,12000.0
70.0,2,True,True,True,Punak,2700000000.0,90000.0
105.0,2,True,True,True,Pardis,540000000.0,18000.0
87.0,2,False,False,True,Pardis,810000000.0,27000.0
104.0,2,True,True,True,Pardis,590000000.0,19666.67
105.0,2,True,True,True,Pardis,555000000.0,18500.0
108.0,2,True,True,True,Shams Abad,4550000000.0,151666.67
105.0,2,True,True,True,Pardis,540000000.0,18000.0
75.0,2,True,True,False,Central Janatabad,2750000000.0,91666.67
108.0,2,True,True,True,Shams Abad,4130000000.0,137666.67
105.0,2,True,True,True,Pardis,550000000.0,18333.33
116.0,2,True,True,True,West Ferdows Boulevard,5050000000.0,168333.33
64.0,2,False,True,False,Jeyhoon,920000000.0,30666.67
100.0,2,False,False,False,Pardis,650000000.0,21666.67
105.0,2,False,True,False,Andisheh,1100000000.0,36666.67
105.0,2,True,True,True,Pardis,550000000.0,18333.33
86.0,2,True,True,True,Pardis,780000000.0,26000.0
87.0,2,True,True,True,Pardis,960000000.0,32000.0
80.0,2,False,True,False,Shahrake Qods,1200000000.0,40000.0
112.0,2,True,True,True,Yousef Abad,5600000000.0,186666.67
120.0,2,True,True,False,Pardis,1800000000.0,60000.0
125.0,2,True,True,True,Pardis,2100000000.0,70000.0
100.0,2,True,True,True,Pirouzi,2600000000.0,86666.67
100.0,2,True,True,True,Pirouzi,4000000000.0,133333.33
88.0,2,True,True,True,Northern Janatabad,2980000000.0,99333.33
87.0,2,True,True,True,Pardis,720000000.0,24000.0
66.0,2,True,False,True,Ostad Moein,1580000000.0,52666.67
85.0,2,True,True,True,Pardis,730000000.0,24333.33
84.0,2,False,True,False,Sattarkhan,2600000000.0,86666.67
110.0,2,True,True,True,Yousef Abad,5700000000.0,190000.0
101.0,2,True,True,True,Yousef Abad,5500000000.0,183333.33
100.0,2,True,True,True,Gheitarieh,6800000000.0,226666.67
86.0,2,True,False,True,Pirouzi,2050000000.0,68333.33
100.0,2,False,True,False,Tehransar,2000000000.0,66666.67
108.0,2,True,True,True,Persian Gulf Martyrs Lake,3024000000.0,100800.0
97.0,2,True,True,True,Shahrake Gharb,7500000000.0,250000.0
105.0,2,True,True,True,Pardis,525000000.0,17500.0
101.0,2,True,True,True,Tarasht,3345000000.0,111500.0
90.0,2,True,True,True,Shahrake Qods,990000000.0,33000.0
60.0,2,False,True,False,Shahrake Azadi,1680000000.0,56000.0
85.0,2,True,True,False,Air force,2700000000.0,90000.0
115.0,2,True,True,True,Tarasht,4600000000.0,153333.33
70.0,2,False,True,False,Pirouzi,1550000000.0,51666.67
88.0,2,True,True,True,Punak,2980000000.0,99333.33
65.0,2,True,True,False,Pirouzi,1650000000.0,55000.0
85.0,2,True,True,True,Shahr-e-Ziba,3450000000.0,115000.0
65.0,2,False,True,True,West Pars,2000000000.0,66666.67
74.0,2,True,True,True,Darband,4100000000.0,136666.67
76.0,2,False,False,False,Parand,365000000.0,12166.67
88.0,2,False,False,True,Parand,580000000.0,19333.33
95.0,2,True,True,False,Punak,3900000000.0,130000.0
86.0,2,True,True,True,Niavaran,5580000000.0,186000.0
86.0,2,True,True,True,Kamranieh,5500000000.0,183333.33
90.0,2,True,True,True,Golestan,690000000.0,23000.0
62.0,2,True,True,False,Ekhtiarieh,3300000000.0,110000.0
90.0,2,True,True,True,Southern Chitgar,690000000.0,23000.0
90.0,2,True,True,True,Railway,1315000000.0,43833.33
70.0,2,True,True,True,Shahrake Qods,735000000.0,24500.0
91.0,2,True,True,True,Tehran Now,3000000000.0,100000.0
120.0,2,True,True,True,West Ferdows Boulevard,5000000000.0,166666.67
65.0,2,True,True,False,West Ferdows Boulevard,2250000000.0,75000.0
106.0,2,True,True,True,West Ferdows Boulevard,3900000000.0,130000.0
80.0,2,True,True,True,Feiz Garden,2900000000.0,96666.67
93.0,2,True,True,True,Southern Janatabad,4600000000.0,153333.33
65.0,2,True,False,True,Qasr-od-Dasht,2050000000.0,68333.33
90.0,2,True,True,True,Southern Janatabad,3000000000.0,100000.0
200.0,2,True,True,False,Andisheh,2000000000.0,66666.67
63.0,2,False,True,False,Azarbaijan,1340000000.0,44666.67
72.0,2,True,True,False,Qasr-od-Dasht,1615000000.0,53833.33
80.0,2,True,True,True,Azarbaijan,2480000000.0,82666.67
60.0,2,True,True,True,Andisheh,950000000.0,31666.67
95.0,2,True,True,True,Mirdamad,5500000000.0,183333.33
