Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
121.0,3,True,True,True,Pardis,630000000.0,21000.0
105.0,2,True,True,True,Pardis,955000000.0,31833.33
100.0,3,True,True,True,Pardis,500000000.0,16666.67
105.0,2,True,True,True,Pardis,980000000.0,32666.67
69.0,2,True,True,True,Shahr-e-Ziba,2050000000.0,68333.33
87.0,2,True,True,True,Pardis,490000000.0,16333.33
116.0,2,True,True,True,Dehkade Olampic,4350000000.0,145000.0
95.0,2,True,True,True,Jeyhoon,2280000000.0,76000.0
75.0,2,True,True,True,Jeyhoon,2250000000.0,75000.0
86.0,2,True,True,True,Komeil,1978000000.0,65933.33
95.0,2,True,True,True,Punak,4200000000.0,140000.0
88.0,2,True,True,True,Valiasr,2024000000.0,67466.67
93.0,2,True,True,True,Amir Bahador,2139000000.0,71300.0
70.0,2,True,True,True,Amirieh,1630000000.0,54333.33
81.0,2,True,True,True,Central Janatabad,4000000000.0,133333.33
109.0,2,True,True,True,Shahran,3500000000.0,116666.67
122.0,2,True,True,True,Aqdasieh,7000000000.0,233333.33
70.0,1,True,True,True,Central Janatabad,3100000000.0,103333.33
60.0,1,True,True,True,West Ferdows Boulevard,2450000000.0,81666.67
53.0,1,True,True,False,East Ferdows Boulevard,1920000000.0,64000.0
58.0,1,True,True,False,Punak,1900000000.0,63333.33
140.0,3,True,True,True,Dehkade Olampic,4400000000.0,146666.67
100.0,2,True,True,True,Kook,3580000000.0,119333.33
96.0,2,True,True,True,Azadshahr,3750000000.0,125000.0
79.0,2,True,True,True,East Ferdows Boulevard,2850000000.0,95000.0
125.0,3,True,True,True,Persian Gulf Martyrs Lake,3750000000.0,125000.0
75.0,2,True,True,True,Northern Janatabad,3050000000.0,101666.67
145.0,2,True,True,True,Azadshahr,4500000000.0,150000.0
102.0,2,True,True,False,Railway,4520000000.0,150666.67
115.0,2,True,True,True,Zibadasht,4350000000.0,145000.0
66.0,1,True,True,True,Punak,3300000000.0,110000.0
102.0,2,True,True,True,Persian Gulf Martyrs Lake,4500000000.0,150000.0
145.0,4,True,True,True,Persian Gulf Martyrs Lake,5100000000.0,170000.0
95.0,2,True,True,True,Shahr-e-Ziba,2970000000.0,99000.0
78.0,2,True,True,True,Parand,460000000.0,15333.33
90.0,2,True,True,True,East Ferdows Boulevard,3150000000.0,105000.0
66.0,1,True,True,False,Ostad Moein,1090000000.0,36333.33
48.0,1,True,True,True,Jeyhoon,810000000.0,27000.0
85.0,2,True,True,True,Shahran,3200000000.0,106666.67
63.0,1,True,True,True,Salsabil,2000000000.0,66666.67
105.0,2,True,True,True,Dehkade Olampic,1035000000.0,34500.0
55.0,1,True,True,False,Komeil,1090000000.0,36333.33
103.0,2,True,True,True,Northern Chitgar,1035000000.0,34500.0
101.0,2,True,True,True,Southern Chitgar,1035000000.0,34500.0
106.0,2,True,True,False,Islamshahr,1245000000.0,41500.0
100.0,2,True,True,True,Persian Gulf Martyrs Lake,1035000000.0,34500.0
77.0,2,True,True,True,Shahran,2650000000.0,88333.33
66.0,2,True,True,True,Central Janatabad,2700000000.0,90000.0
105.0,3,True,True,True,Shahr-e-Ziba,3600000000.0,120000.0
118.0,2,True,True,True,Shahran,3900000000.0,130000.0
151.0,3,True,True,True,Shahrake Qods,1510000000.0,50333.33
86.0,2,True,True,True,Pardis,500000000.0,16666.67
85.0,2,True,True,True,Pardis,600000000.0,20000.0
86.0,2,True,True,True,Pardis,750000000.0,25000.0
86.0,2,True,True,True,Pardis,600000000.0,20000.0
75.0,2,True,True,True,Central Janatabad,3300000000.0,110000.0
46.0,1,True,True,False,Andisheh,450000000.0,15000.0
98.0,2,True,True,True,Pardis,570000000.0,19000.0
90.0,2,True,True,True,Zaferanieh,6700000000.0,223333.33
70.0,2,True,True,True,Southern Janatabad,2950000000.0,98333.33
40.0,1,True,True,True,Andisheh,350000000.0,11666.67
58.0,1,True,True,True,North Program Organization,2750000000.0,91666.67
90.0,2,True,True,True,Amirabad,4590000000.0,153000.0
78.0,2,True,True,True,East Ferdows Boulevard,3300000000.0,110000.0
82.0,2,True,True,True,Dorous,4200000000.0,140000.0
115.0,3,True,True,True,Gheitarieh,7485000000.0,249500.0
50.0,1,True,True,True,Salsabil,1500000000.0,50000.0
75.0,2,True,True,True,Pardis,60000000.0,2000.0
225.0,4,True,True,False,Andisheh,5500000000.0,183333.33
97.0,2,True,True,True,Pardis,900000000.0,30000.0
50.0,1,True,True,False,Narmak,1750000000.0,58333.33
117.0,2,True,True,True,Heravi,6100000000.0,203333.33
72.0,1,True,True,False,Andisheh,730000000.0,24333.33
58.0,1,True,True,True,West Ferdows Boulevard,2050000000.0,68333.33
57.0,1,True,True,True,Shahran,1950000000.0,65000.0
50.0,1,True,True,True,Pirouzi,1200000000.0,40000.0
84.0,2,True,True,False,Parand,850000000.0,28333.33
64.0,2,True,True,False,Andisheh,960000000.0,32000.0
113.0,2,True,True,True,Punak,6500000000.0,216666.67
111.0,2,True,True,True,Heravi,6050000000.0,201666.67
128.0,3,True,True,True,Heravi,6500000000.0,216666.67
105.0,3,True,True,True,Heravi,6000000000.0,200000.0
87.0,2,True,True,True,Pardis,650000000.0,21666.67
61.0,2,True,True,False,Salsabil,1100000000.0,36666.67
140.0,3,True,True,True,Ozgol,6300000000.0,210000.0
69.0,2,True,True,True,Mirdamad,3795000000.0,126500.0
95.0,2,True,True,True,Punak,6700000000.0,223333.33
90.0,2,True,True,True,Abbasabad,4000000000.0,133333.33
57.0,1,True,True,True,Ostad Moein,1600000000.0,53333.33
400.0,3,True,True,False,Amirabad,2000000000.0,66666.67
81.0,2,True,True,False,Andisheh,1109700000.0,36990.0
94.0,2,True,True,True,Andisheh,1250000000.0,41666.67
134.0,2,True,True,True,Kahrizak,1608000000.0,53600.0
44.0,1,True,True,False,Andisheh,585000000.0,19500.0
100.0,2,True,True,True,Qasr-od-Dasht,3250000000.0,108333.33
54.0,2,True,True,False,Shahran,1850000000.0,61666.67
96.0,2,True,True,True,Amirieh,2210000000.0,73666.67
90.0,2,True,True,True,Karoon,2400000000.0,80000.0
90.0,2,True,True,True,Shahran,3170000000.0,105666.67
90.0,2,True,True,True,Shahran,3200000000.0,106666.67
97.0,2,True,True,True,Punak,4700000000.0,156666.67
78.0,2,True,True,False,Punak,2730000000.0,91000.0
125.0,3,True,True,True,Shahran,5550000000.0,185000.0
97.0,2,True,True,True,Farmanieh,5950000000.0,198333.33
100.0,2,True,True,True,Farmanieh,6200000000.0,206666.67
63.0,2,True,True,True,Feiz Garden,2100000000.0,70000.0
57.0,1,True,True,True,Punak,2000000000.0,66666.67
80.0,2,True,True,True,Razi,1390000000.0,46333.33
88.0,2,True,True,True,Razi,1574000000.0,52466.67
94.0,2,True,True,True,Razi,1712000000.0,57066.67
109.0,3,True,True,True,Feiz Garden,4230000000.0,141000.0
78.0,2,True,True,True,Heravi,3300000000.0,110000.0
140.0,3,True,True,True,Heravi,6800000000.0,226666.67
100.0,2,True,True,True,Pardis,500000000.0,16666.67
95.0,2,True,True,True,Shahr-e-Ziba,3150000000.0,105000.0
85.0,2,True,True,True,Parand,1150000000.0,38333.33
83.0,2,True,True,True,East Pars,2575000000.0,85833.33
100.0,2,True,True,True,Pasdaran,5500000000.0,183333.33
60.0,2,True,True,True,Pasdaran,3450000000.0,115000.0
82.0,2,True,True,True,Narmak,3050000000.0,101666.67
150.0,3,True,True,True,Beryanak,2800000000.0,93333.33
49.0,1,True,True,False,Islamshahr,460000000.0,15333.33
216.0,4,True,True,False,Andisheh,5700000000.0,190000.0
,2,True,True,False,Damavand,7000000000.0,233333.33
63.0,1,True,True,True,Shahr-e-Ziba,2080000000.0,69333.33
125.0,3,True,True,False,Parand,1300000000.0,43333.33
45.0,1,True,True,True,East Ferdows Boulevard,1900000000.0,63333.33
135.0,3,True,True,True,Qalandari,7500000000.0,250000.0
80.0,2,True,False,True,Qalandari,4700000000.0,156666.67
125.0,3,True,True,True,Punak,6300000000.0,210000.0
95.0,2,True,True,True,Qalandari,6250000000.0,208333.33
85.0,2,True,True,True,Qalandari,4500000000.0,150000.0
63.0,1,True,True,True,Shahr-e-Ziba,2350000000.0,78333.33
60.0,1,True,True,True,Saadat Abad,3600000000.0,120000.0
55.0,1,True,True,True,East Ferdows Boulevard,1830000000.0,61000.0
83.0,2,True,True,True,Shahr-e-Ziba,2400000000.0,80000.0
105.0,2,True,True,True,Pardis,514000000.0,17133.33
55.0,1,True,True,True,East Ferdows Boulevard,2000000000.0,66666.67
62.0,2,True,True,True,Punak,2100000000.0,70000.0
55.0,1,True,True,True,Persian Gulf Martyrs Lake,1900000000.0,63333.33
75.0,2,True,True,False,West Ferdows Boulevard,1950000000.0,65000.0
95.0,2,True,True,True,West Ferdows Boulevard,4200000000.0,140000.0
89.0,2,True,True,True,Central Janatabad,3620000000.0,120666.67
202.0,3,True,True,True,Air force,7474000000.0,249133.33
51.0,1,True,True,False,Southern Janatabad,1720000000.0,57333.33
400.0,1,True,False,False,Shahedshahr,3000000000.0,100000.0
115.0,3,True,True,True,Punak,5000000000.0,166666.67
94.0,2,True,True,True,Shahr-e-Ziba,3160000000.0,105333.33
87.0,2,True,True,True,Pardis,726000000.0,24200.0
95.0,2,True,True,True,Shahr-e-Ziba,2870000000.0,95666.67
80.0,2,True,True,True,Jeyhoon,2150000000.0,71666.67
145.0,3,True,True,True,Punak,4300000000.0,143333.33
88.0,2,True,True,True,Ekbatan,3940000000.0,131333.33
94.0,2,True,True,True,Shahran,4700000000.0,156666.67
89.0,2,True,True,True,Ekhtiarieh,3300000000.0,110000.0
62.0,2,True,True,False,Pasdaran,3400000000.0,113333.33
60.0,1,True,True,True,Feiz Garden,2450000000.0,81666.67
120.0,3,True,True,True,Southern Janatabad,5000000000.0,166666.67
137.0,3,True,True,True,Pakdasht,1750000000.0,58333.33
71.0,2,True,True,False,Andisheh,940000000.0,31333.33
80.0,2,True,True,False,Andisheh,1110000000.0,37000.0
84.0,3,True,True,True,Andisheh,1590000000.0,53000.0
77.0,2,True,True,True,Gheitarieh,5544000000.0,184800.0
74.0,2,True,True,True,Shahran,4100000000.0,136666.67
130.0,3,True,True,True,Shahr-e-Ziba,5400000000.0,180000.0
70.0,2,True,True,True,Southern Janatabad,2400000000.0,80000.0
83.0,2,True,False,True,Pasdaran,5000000000.0,166666.67
65.0,1,True,True,True,Central Janatabad,3500000000.0,116666.67
140.0,3,True,True,True,Southern Chitgar,1484000000.0,49466.67
138.0,3,True,True,True,Kahrizak,1242000000.0,41400.0
49.0,1,True,True,False,Andisheh,380000000.0,12666.67
48.0,1,True,True,False,Salsabil,995000000.0,33166.67
68.0,2,True,True,False,Pirouzi,1550000000.0,51666.67
128.0,3,True,True,True,Marzdaran,5200000000.0,173333.33
60.0,1,True,True,True,Pirouzi,1380000000.0,46000.0
85.0,2,True,True,True,Northern Janatabad,3200000000.0,106666.67
85.0,2,True,True,True,Islamshahr,565000000.0,18833.33
78.0,2,True,False,False,Islamshahr,550000000.0,18333.33
38.0,1,True,True,False,Pirouzi,850000000.0,28333.33
92.0,2,True,False,True,Pirouzi,2760000000.0,92000.0
95.0,2,True,True,True,Shahran,4650000000.0,155000.0
105.0,3,True,True,True,East Ferdows Boulevard,3900000000.0,130000.0
76.0,2,True,True,False,West Ferdows Boulevard,2400000000.0,80000.0
85.0,2,True,True,True,Yaftabad,1250000000.0,41666.67
85.0,2,True,True,True,Yaftabad,1250000000.0,41666.67
50.0,1,True,False,True,Ray,750000000.0,25000.0
78.0,2,True,True,True,West Ferdows Boulevard,2650000000.0,88333.33
54.0,1,True,True,True,East Ferdows Boulevard,2150000000.0,71666.67
100.0,2,True,True,True,Shahr-e-Ziba,3800000000.0,126666.67
100.0,2,True,True,True,East Ferdows Boulevard,3500000000.0,116666.67
110.0,3,True,True,True,Jeyhoon,2330000000.0,77666.67
57.0,1,True,True,True,East Ferdows Boulevard,2050000000.0,68333.33
63.0,2,True,True,False,Andisheh,870000000.0,29000.0
100.0,2,True,True,True,Ostad Moein,3600000000.0,120000.0
115.0,2,True,True,True,East Ferdows Boulevard,4200000000.0,140000.0
68.0,1,True,True,False,West Ferdows Boulevard,1950000000.0,65000.0
75.0,2,True,True,True,East Ferdows Boulevard,2350000000.0,78333.33
48.0,1,True,True,False,West Ferdows Boulevard,1900000000.0,63333.33
75.0,2,True,True,False,West Ferdows Boulevard,2450000000.0,81666.67
115.0,2,True,True,True,Shahran,5000000000.0,166666.67
106.0,2,True,True,True,East Ferdows Boulevard,3500000000.0,116666.67
56.0,1,True,True,True,East Ferdows Boulevard,1980000000.0,66000.0
58.0,1,True,True,True,East Ferdows Boulevard,2080000000.0,69333.33
95.0,2,True,True,True,Central Janatabad,3700000000.0,123333.33
50.0,1,True,True,True,West Ferdows Boulevard,1900000000.0,63333.33
60.0,2,True,True,False,Central Janatabad,2100000000.0,70000.0
60.0,1,True,True,True,East Ferdows Boulevard,1920000000.0,64000.0
92.0,2,True,True,False,Mehran,2500000000.0,83333.33
57.0,1,True,True,True,West Ferdows Boulevard,2300000000.0,76666.67
72.0,2,True,True,False,West Ferdows Boulevard,2300000000.0,76666.67
71.0,2,True,True,False,East Ferdows Boulevard,2280000000.0,76000.0
123.0,2,True,True,True,Northren Jamalzadeh,3600000000.0,120000.0
50.0,1,True,True,True,West Ferdows Boulevard,1950000000.0,65000.0
58.0,1,True,True,True,Shahr-e-Ziba,1850000000.0,61666.67
54.0,1,True,True,True,East Ferdows Boulevard,2050000000.0,68333.33
85.0,2,True,True,True,Shahr-e-Ziba,2350000000.0,78333.33
85.0,2,True,True,True,West Ferdows Boulevard,3450000000.0,115000.0
55.0,1,True,True,True,East Ferdows Boulevard,1920000000.0,64000.0
72.0,2,True,True,True,West Ferdows Boulevard,2500000000.0,83333.33
58.0,1,True,True,True,Shahr-e-Ziba,1850000000.0,61666.67
115.0,2,True,True,True,East Ferdows Boulevard,5200000000.0,173333.33
100.0,2,True,True,True,West Ferdows Boulevard,3450000000.0,115000.0
116.0,2,True,True,True,Persian Gulf Martyrs Lake,4170000000.0,139000.0
105.0,2,True,True,True,Persian Gulf Martyrs Lake,3250000000.0,108333.33
60.0,1,True,True,False,East Ferdows Boulevard,1800000000.0,60000.0
53.0,1,True,True,True,Feiz Garden,2120000000.0,70666.67
55.0,1,True,True,True,East Ferdows Boulevard,1780000000.0,59333.33
76.0,2,True,True,True,East Ferdows Boulevard,2250000000.0,75000.0
111.0,3,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67
77.0,2,True,True,True,Golestan,2150000000.0,71666.67
58.0,1,True,True,True,East Ferdows Boulevard,1860000000.0,62000.0
94.0,2,True,True,False,Southern Program Organization,3200000000.0,106666.67
58.0,1,True,True,True,Shahr-e-Ziba,1880000000.0,62666.67
108.0,2,True,True,True,Golestan,3300000000.0,110000.0
56.0,1,True,True,True,Feiz Garden,2000000000.0,66666.67
84.0,2,True,True,True,North Program Organization,3250000000.0,108333.33
60.0,2,True,True,True,Azarbaijan,1950000000.0,65000.0
73.0,2,True,True,True,Pirouzi,2555000000.0,85166.67
150.0,3,True,True,True,Pirouzi,5100000000.0,170000.0
114.0,2,True,True,True,Pirouzi,3762000000.0,125400.0
66.0,2,True,True,True,Ostad Moein,1585000000.0,52833.33
125.0,3,True,True,True,Pirouzi,4000000000.0,133333.33
105.0,2,True,True,True,Koohsar,4000000000.0,133333.33
135.0,3,True,True,True,Tenant,4050000000.0,135000.0
137.0,3,True,True,True,Shams Abad,4660000000.0,155333.33
90.0,2,True,True,False,Central Janatabad,3200000000.0,106666.67
125.0,2,True,True,True,Southern Janatabad,6625000000.0,220833.33
52.0,1,True,True,True,East Ferdows Boulevard,2300000000.0,76666.67
110.0,3,True,True,True,Persian Gulf Martyrs Lake,3100000000.0,103333.33
110.0,3,True,True,True,Persian Gulf Martyrs Lake,3100000000.0,103333.33
112.0,2,True,False,True,Persian Gulf Martyrs Lake,3300000000.0,110000.0
65.0,2,True,True,True,Shahran,2150000000.0,71666.67
48.0,1,True,True,True,Andisheh,400000000.0,13333.33
105.0,2,True,True,True,Persian Gulf Martyrs Lake,2800000000.0,93333.33
56.0,1,True,True,True,Shahr-e-Ziba,2240000000.0,74666.67
108.0,2,True,True,True,Golestan,1900000000.0,63333.33
78.0,2,True,True,True,Southern Janatabad,2920000000.0,97333.33
85.0,2,True,True,True,Parand,520000000.0,17333.33
105.0,2,True,True,True,Pardis,535000000.0,17833.33
140.0,3,True,True,True,Punak,6200000000.0,206666.67
66.0,2,True,True,True,Ostad Moein,1580000000.0,52666.67
121.0,3,True,True,True,Persian Gulf Martyrs Lake,3650000000.0,121666.67
105.0,2,True,True,True,Persian Gulf Martyrs Lake,3250000000.0,108333.33
98.0,2,True,True,True,Central Janatabad,4480000000.0,149333.33
108.0,2,True,True,True,Persian Gulf Martyrs Lake,3350000000.0,111666.67
95.0,2,True,True,True,Ostad Moein,2600000000.0,86666.67
75.0,1,True,False,True,Fallah,1875000000.0,62500.0
50.0,1,True,True,True,West Ferdows Boulevard,1950000000.0,65000.0
90.0,2,True,True,True,Persian Gulf Martyrs Lake,2500000000.0,83333.33
93.0,2,True,True,True,Fallah,1510000000.0,50333.33
148.0,3,True,True,True,Persian Gulf Martyrs Lake,5750000000.0,191666.67
114.0,2,True,True,True,Persian Gulf Martyrs Lake,3600000000.0,120000.0
107.0,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67
113.0,2,True,True,True,Persian Gulf Martyrs Lake,3270000000.0,109000.0
115.0,2,True,True,True,Gheitarieh,7400000000.0,246666.67
115.0,2,True,True,True,Persian Gulf Martyrs Lake,3600000000.0,120000.0
76.0,2,True,True,True,Central Janatabad,2700000000.0,90000.0
106.0,2,True,True,True,North Program Organization,4520000000.0,150666.67
105.0,2,True,True,True,Gheitarieh,6900000000.0,230000.0
68.0,2,True,True,True,Ostad Moein,1970000000.0,65666.67
70.0,2,True,True,True,Punak,2580000000.0,86000.0
165.0,3,True,True,True,Ostad Moein,5250000000.0,175000.0
50.0,1,True,True,True,West Ferdows Boulevard,1950000000.0,65000.0
70.0,2,True,True,True,Saadat Abad,4800000000.0,160000.0
115.0,2,True,True,True,Central Janatabad,5080000000.0,169333.33
93.0,2,True,False,True,Shahr-e-Ziba,2900000000.0,96666.67
57.0,1,True,True,True,Ostad Moein,1600000000.0,53333.33
135.0,3,True,True,True,Marzdaran,6200000000.0,206666.67
50.0,1,True,True,True,Southern Program Organization,1980000000.0,66000.0
110.0,2,True,True,True,Pardis,535000000.0,17833.33
108.0,2,True,True,True,Mahallati,7000000000.0,233333.33
121.0,3,True,True,True,Pardis,610000000.0,20333.33
90.0,2,True,True,True,Shahrakeh Naft,5500000000.0,183333.33
55.0,1,True,True,False,West Ferdows Boulevard,1950000000.0,65000.0
85.0,2,True,True,True,Shahran,3300000000.0,110000.0
100.0,2,True,True,True,Ajudaniye,6500000000.0,216666.67
83.0,2,True,True,True,Qazvin Imamzadeh Hassan,1450000000.0,48333.33
95.0,2,True,True,True,Abazar,6700000000.0,223333.33
82.0,2,True,True,True,Persian Gulf Martyrs Lake,2350000000.0,78333.33
112.0,3,True,True,True,Shahran,5600000000.0,186666.67
96.0,2,True,True,True,Northern Janatabad,3900000000.0,130000.0
86.0,3,True,True,True,Parand,425000000.0,14166.67
105.0,2,True,True,True,Pardis,940000000.0,31333.33
115.0,2,True,True,True,Ostad Moein,3280000000.0,109333.33
87.0,2,True,True,True,Shahr-e-Ziba,3000000000.0,100000.0
135.0,3,True,True,True,Marzdaran,7425000000.0,247500.0
110.0,2,True,True,True,Feiz Garden,3670000000.0,122333.33
80.0,2,True,True,True,Southern Janatabad,3500000000.0,116666.67
66.0,2,True,True,True,Southern Janatabad,1800000000.0,60000.0
88.0,2,True,True,True,Qazvin Imamzadeh Hassan,1550000000.0,51666.67
70.0,1,True,True,False,Shahrake Qods,870000000.0,29000.0
130.0,3,True,True,True,Feiz Garden,5600000000.0,186666.67
87.0,2,True,True,True,North Program Organization,3000000000.0,100000.0
86.0,2,True,True,True,Southern Janatabad,4500000000.0,150000.0
62.0,1,True,True,True,Southern Program Organization,2400000000.0,80000.0
125.0,3,True,True,True,Punak,6300000000.0,210000.0
87.0,2,True,True,True,Pardis,725000000.0,24166.67
70.0,2,True,True,True,Southern Janatabad,2000000000.0,66666.67
65.0,2,True,True,True,Southern Janatabad,2700000000.0,90000.0
64.0,2,True,True,True,Southern Janatabad,2100000000.0,70000.0
62.0,2,True,True,True,Southern Janatabad,2200000000.0,73333.33
70.0,2,True,True,True,Southern Janatabad,2500000000.0,83333.33
125.0,3,True,True,True,Gheitarieh,7100000000.0,236666.67
68.0,2,True,True,True,Southern Janatabad,2100000000.0,70000.0
67.0,2,True,False,False,West Ferdows Boulevard,2200000000.0,73333.33
64.0,2,True,True,True,Southern Janatabad,2050000000.0,68333.33
64.0,2,True,True,False,Jeyhoon,1500000000.0,50000.0
95.0,2,True,True,False,Northern Janatabad,3900000000.0,130000.0
97.0,2,True,True,True,Pardis,770000000.0,25666.67
136.0,3,True,True,True,Persian Gulf Martyrs Lake,4300000000.0,143333.33
70.0,1,True,True,True,West Ferdows Boulevard,2400000000.0,80000.0
85.0,2,True,True,True,Qazvin Imamzadeh Hassan,1507000000.0,50233.33
105.0,2,True,True,True,Pardis,950000000.0,31666.67
50.0,1,True,False,True,North Program Organization,1900000000.0,63333.33
57.0,1,True,True,True,Southern Program Organization,2750000000.0,91666.67
121.0,3,True,True,True,Pardis,610000000.0,20333.33
95.0,2,True,True,True,West Ferdows Boulevard,3300000000.0,110000.0
65.0,2,True,True,True,West Ferdows Boulevard,2380000000.0,79333.33
128.0,3,True,True,True,Kook,3950000000.0,131666.67
93.0,2,True,True,True,Gheitarieh,6000000000.0,200000.0
75.0,2,True,True,True,Qazvin Imamzadeh Hassan,1275000000.0,42500.0
133.0,4,True,True,False,Jeyhoon,4700000000.0,156666.67
100.0,2,True,True,True,Northern Janatabad,4450000000.0,148333.33
140.0,3,True,True,True,Persian Gulf Martyrs Lake,4800000000.0,160000.0
92.0,2,True,True,True,Central Janatabad,3570000000.0,119000.0
120.0,2,True,True,False,Amirabad,4500000000.0,150000.0
45.0,1,True,True,False,Jeyhoon,1030000000.0,34333.33
130.0,2,True,True,False,Gheitarieh,6890000000.0,229666.67
72.0,2,True,True,True,Qazvin Imamzadeh Hassan,1206000000.0,40200.0
60.0,1,True,True,True,Central Janatabad,3350000000.0,111666.67
90.0,2,True,True,True,North Program Organization,3420000000.0,114000.0
105.0,2,True,True,True,Shahr-e-Ziba,4100000000.0,136666.67
90.0,2,True,True,True,Shahran,2850000000.0,95000.0
102.0,2,True,True,True,Southern Janatabad,5600000000.0,186666.67
50.0,1,True,True,True,Ostad Moein,1500000000.0,50000.0
66.0,2,True,True,False,Punak,2250000000.0,75000.0
132.0,3,True,True,True,Parand,2050000000.0,68333.33
103.0,2,True,True,True,Central Janatabad,4300000000.0,143333.33
130.0,2,True,True,True,Shahran,4180000000.0,139333.33
110.0,2,True,True,True,Shahran,3410000000.0,113666.67
75.0,2,True,True,True,Shahran,1980000000.0,66000.0
75.0,2,True,True,True,Shahran,2400000000.0,80000.0
85.0,2,True,True,True,Northern Suhrawardi,4500000000.0,150000.0
73.0,2,True,True,True,Qazvin Imamzadeh Hassan,1679000000.0,55966.67
95.0,2,True,True,True,Saadat Abad,5500000000.0,183333.33
65.0,2,True,True,True,Salsabil,1750000000.0,58333.33
64.0,2,True,True,True,Azarbaijan,2090000000.0,69666.67
94.0,2,True,True,True,Villa,4130000000.0,137666.67
110.0,2,True,True,True,Pardis,375000000.0,12500.0
105.0,2,True,True,True,Pardis,550000000.0,18333.33
105.0,2,True,True,True,Pardis,875000000.0,29166.67
100.0,2,True,True,True,Hakimiyeh,3100000000.0,103333.33
115.0,2,True,True,True,Water Organization,3800000000.0,126666.67
63.0,1,True,True,True,Ostad Moein,1280000000.0,42666.67
123.0,3,True,True,True,Nezamabad,3300000000.0,110000.0
81.0,2,True,True,True,Qazvin Imamzadeh Hassan,1420000000.0,47333.33
130.0,3,True,True,True,Jeyhoon,2800000000.0,93333.33
135.0,3,True,True,True,Qasr-od-Dasht,2950000000.0,98333.33
82.0,2,True,True,True,West Ferdows Boulevard,3500000000.0,116666.67
120.0,2,True,True,True,Southern Program Organization,4250000000.0,141666.67
50.0,1,True,True,True,Shahran,1850000000.0,61666.67
80.0,2,True,True,True,Shahran,3550000000.0,118333.33
100.0,2,True,True,True,Pardis,1100000000.0,36666.67
85.0,2,True,True,True,Shahran,2380000000.0,79333.33
44.0,1,True,True,False,Shahran,1390000000.0,46333.33
75.0,2,True,True,True,North Program Organization,2930000000.0,97666.67
65.0,1,True,True,True,Shahran,2220000000.0,74000.0
86.0,2,True,True,True,Central Janatabad,3480000000.0,116000.0
106.0,2,True,True,True,Yousef Abad,5700000000.0,190000.0
92.0,2,True,True,True,Shahr-e-Ziba,2700000000.0,90000.0
62.0,1,True,True,True,Southern Program Organization,2170000000.0,72333.33
92.0,2,True,True,True,Pasdaran,6700000000.0,223333.33
85.0,2,True,True,True,Central Janatabad,3150000000.0,105000.0
60.0,1,True,True,True,Saadat Abad,3300000000.0,110000.0
100.0,2,True,True,True,East Ferdows Boulevard,3400000000.0,113333.33
100.0,2,True,True,True,Northern Janatabad,5100000000.0,170000.0
121.0,2,True,True,True,Garden of Saba,7500000000.0,250000.0
63.0,1,True,True,True,Farmanieh,5600000000.0,186666.67
98.0,2,True,True,True,West Ferdows Boulevard,4400000000.0,146666.67
67.0,2,True,True,True,Pasdaran,3500000000.0,116666.67
87.0,2,True,True,True,West Ferdows Boulevard,2830000000.0,94333.33
115.0,3,True,True,True,Pasdaran,5300000000.0,176666.67
66.0,2,True,True,True,Ostad Moein,1585000000.0,52833.33
53.0,1,True,True,True,Southern Janatabad,2430000000.0,81000.0
88.0,2,True,True,True,Central Janatabad,3400000000.0,113333.33
105.0,2,True,True,True,Southern Janatabad,3900000000.0,130000.0
90.0,2,True,True,True,Qalandari,6560000000.0,218666.67
75.0,2,True,True,True,Tarasht,2150000000.0,71666.67
95.0,2,True,True,True,Feiz Garden,3600000000.0,120000.0
54.0,1,True,True,False,Andisheh,500000000.0,16666.67
98.0,2,True,True,True,Shahr-e-Ziba,3220000000.0,107333.33
90.0,2,True,True,True,Feiz Garden,3600000000.0,120000.0
97.0,2,True,True,True,Feiz Garden,3800000000.0,126666.67
71.0,2,True,True,True,East Ferdows Boulevard,2530000000.0,84333.33
79.0,2,True,True,True,West Ferdows Boulevard,2400000000.0,80000.0
79.0,2,True,True,True,West Ferdows Boulevard,3100000000.0,103333.33
110.0,2,True,True,True,West Ferdows Boulevard,3950000000.0,131666.67
75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
110.0,3,True,True,True,Shahr-e-Ziba,4700000000.0,156666.67
87.0,2,True,True,True,West Ferdows Boulevard,3800000000.0,126666.67
75.0,2,True,True,True,Punak,3750000000.0,125000.0
108.0,2,True,True,True,West Ferdows Boulevard,3950000000.0,131666.67
110.0,2,True,True,True,Central Janatabad,5700000000.0,190000.0
100.0,2,True,True,True,Shahr-e-Ziba,5100000000.0,170000.0
63.0,1,True,True,True,Ostad Moein,1280000000.0,42666.67
72.0,2,True,True,False,Southern Janatabad,2113000000.0,70433.33
73.0,2,True,True,False,Southern Janatabad,2108000000.0,70266.67
75.0,2,True,True,False,Northern Janatabad,2385000000.0,79500.0
92.0,2,True,True,True,Yousef Abad,6300000000.0,210000.0
80.0,2,True,True,True,Si Metri Ji,2220000000.0,74000.0
66.0,2,True,True,True,Ostad Moein,1585000000.0,52833.33
74.0,2,True,True,True,Yousef Abad,3920000000.0,130666.67
